2025.Dec.10, 12:41:17, ip: 78.109.34.100, user ID: 478fdc4c7d6a947021ea3c8bd89d1808, agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36, CPU: 0.0; MEM: 29.8. CPU: 0.0; MEM: 29.8. Batch drawing by user_sid: 03YPOjZyxsBYEctuAAAB 
2025.Dec.10, 12:41:17, ip: 78.109.34.100, user ID: 478fdc4c7d6a947021ea3c8bd89d1808, agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36, CPU: 0.0; MEM: 29.8. CPU: 0.0; MEM: 29.8. Draw the shape: sid_: 03YPOjZyxsBYEctuAAAB 
2025.Dec.10, 12:41:20, ip: 78.109.34.100, user ID: 478fdc4c7d6a947021ea3c8bd89d1808, agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36, CPU: 0.0; MEM: 29.8. CPU: 0.0; MEM: 29.8. User has been disconnected: 03YPOjZyxsBYEctuAAAB (admin) от доски board_1765370465023_ktpzy7znd 
2025.Dec.10, 12:41:20, ip: 78.109.34.100, user ID: 478fdc4c7d6a947021ea3c8bd89d1808, agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36, CPU: 0.0; MEM: 29.8. CPU: 0.0; MEM: 29.8. User has been connected: DNKtyyQQb-cmI-ejAAAD (admin) к доске board_1765370465023_ktpzy7znd 
2025.Dec.10, 12:41:27, ip: 78.109.34.100, user ID: 478fdc4c7d6a947021ea3c8bd89d1808, agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36, CPU: 0.0; MEM: 29.8. CPU: 0.0; MEM: 29.8. Add formula: username: admin, color: hsl(0, 70%, 50%) 
2025.Dec.10, 12:41:33, ip: 78.109.34.100, user ID: 478fdc4c7d6a947021ea3c8bd89d1808, agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36, CPU: 0.0; MEM: 29.8. CPU: 0.0; MEM: 29.8. Add text: user: admin, id: text_0 
2025.Dec.10, 12:41:46, ip: 78.109.34.100, user ID: 478fdc4c7d6a947021ea3c8bd89d1808, agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36, CPU: 0.0; MEM: 29.8. CPU: 0.0; MEM: 29.8. Create image with img_1765370506998_gkxwezito, admin 
2025.Dec.10, 12:41:54, ip: 78.109.34.100, user ID: 478fdc4c7d6a947021ea3c8bd89d1808, agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36, CPU: 100.0; MEM: 29.8. CPU: 0.0; MEM: 29.8. Add graph: username: admin, sid: DNKtyyQQb-cmI-ejAAAD 
2025.Dec.10, 12:41:55, ip: 78.109.34.100, user ID: 478fdc4c7d6a947021ea3c8bd89d1808, agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36, CPU: 0.0; MEM: 29.8. CPU: 0.0; MEM: 29.8. Update graph position 
2025.Dec.10, 12:41:55, ip: 78.109.34.100, user ID: 478fdc4c7d6a947021ea3c8bd89d1808, agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36, CPU: 0.0; MEM: 29.8. CPU: 0.0; MEM: 29.8. Update graph position 
